  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  0	  0	  0
  1	  0	  0
  3	  0	  0
  5	  0	  0
  7	  0	  0
  9	  0	  0
 10	  0	  0
 12	  0	  0
 14	  0	  0
 16	  0	  0
 18	  0	  0
 19	  0	  0
 21	  0	  0
 23	  0	  0
 25	  0	  0
 27	  0	  0
 28	  0	  0
 30	  0	  0
 32	  0	  0
 34	  0	  0
 36	  0	  0
 37	  0	  0
 39	  0	  0
 41	  0	  0
 43	  0	  0
 45	  0	  0
 47	  0	  0
 48	  0	  0
 50	  0	  0
 52	  0	  0
 54	  0	  0
 56	  0	  0
 57	  0	  0
 59	  0	  0
 61	  0	  0
 63	  0	  0
 65	  0	  0
 66	  0	  0
 68	  0	  0
 70	  0	  0
 72	  0	  0
 74	  0	  0
 75	  0	  0
 77	  0	  0
 79	  0	  0
 81	  0	  0
 83	  0	  0
 84	  0	  0
 86	  0	  0
 88	  0	  0
 90	  0	  0
 92	  0	  0
 94	  0	  0
 95	  0	  0
 97	  0	  0
 99	  0	  0
101	  0	  0
103	  0	  0
104	  0	  0
106	  0	  0
108	  0	  0
110	  0	  0
112	  0	  0
113	  0	  0
115	  0	  0
117	  0	  0
119	  0	  0
121	  0	  0
122	  0	  0
124	  0	  0
126	  0	  0
128	  0	  0
130	  0	  0
132	  0	  0
133	  0	  0
135	  0	  0
137	  0	  0
139	  0	  0
141	  0	  0
142	  0	  0
144	  0	  0
146	  0	  0
148	  0	  0
150	  0	  0
151	  0	  0
153	  0	  0
155	  0	  0
157	  0	  0
159	  0	  0
160	  0	  0
162	  0	  0
164	  0	  0
166	  0	  0
168	  0	  0
169	  0	  0
171	  0	  0
173	  0	  0
175	  2	  0
177	  5	  0
179	  7	  0
180	  9	  0
182	 12	  0
184	 14	  0
186	 16	  0
188	 19	  0
189	 21	  0
191	 23	  0
193	 26	  0
195	 28	  0
197	 30	  0
198	 33	  0
200	 35	  0
202	 38	  0
204	 40	  0
206	 42	  0
207	 45	  0
209	 47	  0
211	 49	  0
213	 52	  0
215	 54	  0
216	 56	  0
218	 59	  0
220	 61	  0
222	 63	  0
224	 66	  0
226	 68	  0
227	 71	  0
229	 73	  0
231	 75	  0
233	 78	  0
235	 80	  0
236	 82	  0
238	 85	  0
240	 87	  0
242	 89	  0
244	 92	  0
245	 94	  0
247	 96	  0
249	 99	  0
251	101	  0
253	104	  0
254	106	  0
255	108	  0
255	111	  0
255	113	  0
255	115	  0
255	118	  0
255	120	  0
255	122	  0
255	125	  0
255	127	  0
255	130	  0
255	132	  0
255	134	  5
255	137	  9
255	139	 14
255	141	 19
255	144	 24
255	146	 29
255	148	 34
255	151	 39
255	153	 44
255	155	 49
255	158	 54
255	160	 58
255	163	 63
255	165	 68
255	167	 73
255	170	 78
255	172	 83
255	174	 88
255	177	 93
255	179	 98
255	181	103
255	184	107
255	186	112
255	188	117
255	191	122
255	193	127
255	196	132
255	198	137
255	200	142
255	203	147
255	205	152
255	207	156
255	210	161
255	212	166
255	214	171
255	217	176
255	219	181
255	221	186
255	224	191
255	226	196
255	229	201
255	231	205
255	233	210
255	236	215
255	238	220
255	240	225
255	243	230
255	245	235
255	247	240
255	250	245
255	252	250
255	255	255
