 255 255 255
   8 132 181
  16 136 183
  23 140 186
  31 143 188
  38 147 190
  45 150 192
  52 154 194
  58 157 196
  65 160 198
  71 164 200
  78 167 202
  84 170 204
  89 173 206
  95 175 207
 101 178 209
 106 181 211
 111 184 212
 117 186 214
 122 189 215
 127 191 217
 131 193 218
 136 196 219
 140 198 221
 145 200 222
 149 202 223
 153 204 225
 157 206 226
 161 208 227
 165 210 228
 168 212 229
 172 213 230
 172 214 230
 173 214 231
 174 215 231
 175 215 231
 176 216 231
 177 216 232
 178 216 232
 178 217 232
 179 217 232
 180 218 233
 181 218 233
 182 219 233
 183 219 233
 184 219 234
 185 220 234
 185 220 234
 186 221 234
 187 221 235
 188 222 235
 189 222 235
 190 223 236
 191 223 236
 192 223 236
 192 224 236
 193 224 237
 194 225 237
 195 225 237
 196 226 237
 197 226 238
 198 226 238
 198 227 238
 199 227 238
 200 228 239
 201 228 239
 202 229 239
 203 229 239
 204 229 240
 205 230 240
 205 230 240
 206 231 240
 207 231 241
 208 232 241
 209 232 241
 210 232 241
 211 233 242
 212 233 242
 212 234 242
 213 234 243
 214 235 243
 215 235 243
 216 236 243
 217 236 244
 218 236 244
 218 237 244
 219 237 244
 220 238 245
 221 238 245
 222 239 245
 223 239 245
 224 239 246
 225 240 246
 225 240 246
 226 241 246
 227 241 247
 228 242 247
 229 242 247
 230 242 247
 231 243 248
 232 243 248
 232 244 248
 233 244 249
 234 245 249
 235 245 249
 236 245 249
 237 246 250
 238 246 250
 238 247 250
 239 247 250
 240 248 251
 241 248 251
 242 249 251
 243 249 251
 244 249 252
 245 250 252
 245 250 252
 246 251 252
 247 251 253
 248 252 253
 249 252 253
 250 252 253
 251 253 254
 252 253 254
 252 254 254
 253 254 254
 254 255 255
 255 255 255
 255 254 255
 254 253 254
 254 252 254
 254 252 253
 254 251 253
 253 250 252
 253 249 252
 253 248 252
 253 247 251
 252 246 251
 252 245 250
 252 245 250
 252 244 249
 251 243 249
 251 242 249
 251 241 248
 251 240 248
 250 239 247
 250 238 247
 250 238 246
 250 237 246
 249 236 245
 249 235 245
 249 234 245
 249 233 244
 248 232 244
 248 232 243
 248 231 243
 247 230 242
 247 229 242
 247 228 242
 247 227 241
 246 226 241
 246 225 240
 246 225 240
 246 224 239
 245 223 239
 245 222 239
 245 221 238
 245 220 238
 244 219 237
 244 218 237
 244 218 236
 244 217 236
 243 216 236
 243 215 235
 243 214 235
 243 213 234
 242 212 234
 242 212 233
 242 211 233
 241 210 232
 241 209 232
 241 208 232
 241 207 231
 240 206 231
 240 205 230
 240 205 230
 240 204 229
 239 203 229
 239 202 229
 239 201 228
 239 200 228
 238 199 227
 238 198 227
 238 198 226
 238 197 226
 237 196 226
 237 195 225
 237 194 225
 237 193 224
 236 192 224
 236 192 223
 236 191 223
 236 190 223
 235 189 222
 235 188 222
 235 187 221
 234 186 221
 234 185 220
 234 185 220
 234 184 219
 233 183 219
 233 182 219
 233 181 218
 233 180 218
 232 179 217
 232 178 217
 232 178 216
 232 177 216
 231 176 216
 231 175 215
 231 174 215
 231 173 214
 230 172 214
 230 172 213
 229 168 212
 228 165 210
 227 161 208
 226 157 206
 225 153 204
 223 149 202
 222 145 200
 221 140 198
 219 136 196
 218 131 193
 217 127 191
 215 122 189
 214 117 186
 212 111 184
 211 106 181
 209 101 178
 207  95 175
 206  89 173
 204  84 170
 202  78 167
 200  71 164
 198  65 160
 196  58 157
 194  52 154
 192  45 150
 190  38 147
 188  31 143
 186  23 140
 183  16 136
 181   8 132
 179   0 128
   0   0   0
