   0   0   0
  15   1  10
  22   2  14
  27   3  18
  31   4  20
  35   5  23
  39   6  26
  42   7  28
  45   8  30
  47   9  31
  50  10  33
  52  11  34
  55  12  36
  57  13  38
  59  14  39
  61  15  40
  63  16  42
  65  17  43
  67  18  45
  69  19  46
  71  20  47
  73  21  49
  74  22  49
  76  23  51
  78  24  52
  79  25  53
  81  26  54
  82  27  55
  84  28  57
  85  29  57
  87  30  59
  88  31  59
  90  32  61
  91  33  62
  93  34  63
  94  35  64
  95  36  65
  97  37  66
  98  38  67
  99  39  67
 100  40  68
 102  41  70
 103  42  70
 104  43  71
 105  44  72
 107  45  73
 108  46  74
 109  47  75
 110  48  76
 111  49  77
 112  50  77
 114  51  79
 115  52  80
 116  53  81
 117  54  81
 118  55  82
 119  56  83
 120  57  84
 121  58  85
 122  59  85
 123  60  86
 124  61  87
 125  62  88
 126  63  89
 127  64  90
 128  65  90
 129  66  91
 130  67  92
 131  68  93
 132  69  94
 133  70  95
 134  71  95
 135  72  96
 136  73  97
 137  74  98
 138  75  99
 139  76 100
 140  77 101
 141  78 101
 141  79 102
 142  80 103
 143  81 103
 144  82 104
 145  83 105
 146  84 106
 147  85 107
 148  86 108
 148  87 108
 149  88 109
 150  89 110
 151  90 111
 152  91 112
 153  92 113
 153  93 113
 154  94 114
 155  95 115
 156  96 116
 157  97 116
 158  98 117
 158  99 118
 159 100 119
 160 101 120
 161 102 120
 162 103 121
 162 104 122
 163 105 123
 164 106 124
 165 107 124
 165 108 125
 166 109 126
 167 110 127
 168 111 128
 168 112 128
 169 113 129
 170 114 130
 171 115 131
 171 116 131
 172 117 132
 173 118 133
 174 119 134
 174 120 134
 175 121 135
 176 122 136
 177 123 137
 177 124 138
 178 125 139
 179 126 140
 179 127 140
 180 128 141
 181 129 142
 182 130 143
 182 131 143
 183 132 144
 184 133 145
 184 134 146
 185 135 147
 186 136 148
 186 137 148
 187 138 149
 188 139 150
 188 140 150
 189 141 151
 190 142 153
 190 143 153
 191 144 154
 192 145 155
 192 146 155
 193 147 156
 194 148 157
 194 149 158
 195 150 159
 196 151 160
 196 152 160
 197 153 161
 198 154 163
 198 155 163
 199 156 164
 200 157 165
 200 158 165
 201 159 167
 201 160 167
 202 161 168
 203 162 169
 203 163 170
 204 164 171
 205 165 172
 205 166 172
 206 167 173
 206 168 174
 207 169 175
 208 170 176
 208 171 176
 209 172 178
 210 173 179
 210 174 179
 211 175 180
 211 176 181
 212 177 182
 213 178 183
 213 179 183
 214 180 185
 214 181 185
 215 182 186
 216 183 187
 216 184 188
 217 185 189
 217 186 189
 218 187 191
 218 188 191
 219 189 192
 220 190 193
 220 191 194
 221 192 195
 221 193 196
 222 194 197
 222 195 197
 223 196 198
 224 197 200
 224 198 200
 225 199 201
 225 200 202
 226 201 203
 226 202 204
 227 203 205
 228 204 206
 228 205 206
 229 206 208
 229 207 208
 230 208 209
 230 209 210
 231 210 211
 231 211 212
 232 212 213
 233 213 214
 233 214 215
 234 215 216
 234 216 216
 235 217 218
 235 218 218
 236 219 220
 236 220 220
 237 221 221
 237 222 222
 238 223 223
 238 224 224
 239 225 225
 240 226 226
 240 227 227
 241 228 228
 241 229 229
 242 230 230
 242 231 231
 243 232 232
 243 233 232
 244 234 234
 244 235 234
 245 236 236
 245 237 236
 246 238 238
 246 239 238
 247 240 239
 247 241 240
 248 242 241
 248 243 242
 249 244 243
 249 245 244
 250 246 245
 250 247 246
 251 248 247
 251 249 248
 252 250 249
 252 251 250
 253 252 251
 253 253 252
 254 254 253
 255 255 255
