 255 255 255
 255 255 255
 255 255 253
 254 255 251
 253 255 249
 253 255 247
 252 255 245
 252 255 243
 251 255 241
 251 255 239
 250 255 237
 250 255 235
 250 255 233
 250 255 231
 250 255 229
 250 255 227
 250 255 225
 250 255 223
 250 255 221
 250 255 219
 250 255 217
 251 255 215
 251 255 213
 251 255 211
 252 255 209
 253 255 207
 253 255 205
 254 255 203
 255 255 201
 255 255 199
 255 255 197
 255 254 195
 255 253 193
 255 252 191
 255 251 189
 255 250 187
 255 248 185
 255 247 183
 255 246 181
 255 244 179
 255 243 177
 255 241 175
 255 240 173
 255 238 170
 255 236 168
 255 235 166
 255 233 164
 255 231 162
 255 229 160
 255 227 158
 255 225 156
 255 223 154
 255 220 152
 255 218 150
 255 216 148
 255 214 146
 255 211 144
 255 209 142
 255 206 140
 255 203 138
 255 201 136
 255 198 134
 255 195 132
 255 192 130
 255 190 128
 255 187 126
 255 184 124
 255 180 122
 255 177 120
 255 174 118
 255 171 116
 255 168 114
 255 164 112
 255 161 110
 255 157 108
 255 154 106
 255 150 104
 255 146 102
 255 143 100
 255 139  98
 255 135  96
 255 131  94
 255 127  92
 255 123  90
 255 119  88
 255 115  86
 255 110  83
 255 106  81
 255 102  79
 255  97  77
 255  93  75
 255  88  73
 255  84  71
 255  79  69
 255  74  67
 255  70  65
 255  64  63
 255  62  60
 255  58  64
 255  57  65
 255  55  67
 255  53  69
 255  51  71
 255  49  73
 255  47  76
 255  45  78
 255  43  80
 255  41  83
 255  39  85
 255  37  88
 255  35  91
 255  33  94
 255  31  97
 255  29  99
 255  27 103
 255  25 106
 255  23 109
 255  21 112
 255  19 116
 255  17 119
 255  15 123
 255  13 126
 255  11 130
 255   9 134
 255   7 137
 255   5 141
 255   3 145
 255   1 150
 254   0 154
 252   0 157
 250   0 161
 248   0 164
 246   0 168
 244   0 171
 242   0 175
 240   0 178
 238   0 181
 236   0 184
 234   0 187
 232   0 190
 230   0 193
 228   0 196
 226   0 198
 224   0 201
 222   0 203
 220   0 206
 218   0 208
 216   0 210
 214   0 213
 209   0 212
 203   0 210
 197   0 208
 191   0 206
 185   0 204
 179   0 202
 173   0 200
 168   0 198
 162   0 196
 157   0 194
 151   0 192
 146   0 190
 141   0 188
 136   0 186
 131   0 184
 126   0 182
 121   0 180
 116   0 178
 111   0 176
 106   0 174
 102   0 172
  97   0 170
  93   0 167
  88   0 165
  84   0 163
  80   0 161
  76   0 159
  72   0 157
  68   0 155
  64   0 153
  60   0 151
  56   0 149
  53   0 147
  49   0 145
  46   0 143
  42   0 141
  39   0 139
  36   0 137
  33   0 135
  29   0 133
  26   0 131
  23   0 129
  21   0 127
  18   0 125
  15   0 123
  12   0 121
  13   0 119
   7   0 117
   5   0 115
   3   0 113
   1   0 111
   0   0 109
   0   3 107
   0   5 105
   0   6 103
   0   8 101
   0  13  99
   0  12  97
   0  13  95
   0  15  93
   0  16  91
   0  18  89
   0  19  87
   0  20  85
   0  21  82
   0  22  80
   0  23  78
   0  24  76
   0  25  74
   0  26  72
   0  26  70
   0  27  68
   0  27  66
   0  28  64
   0  28  62
   0  28  60
   0  29  58
   0  29  56
   0  29  54
   0  29  52
   0  29  50
   0  28  48
   0  28  46
   0  28  44
   0  27  42
   0  27  40
   0  26  38
   0  25  36
   0  25  34
   0  24  32
   0  23  30
   0  22  28
   0  21  26
   0  20  24
   0  18  22
   0  17  20
   0  16  18
   0  14  16
   0  13  14
   0  11  12
   0   9  13
   0   8   8
   0   6   6
   0   4   3
   2   0   0
   0   0   0
   0   0   0
